SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NF02XA0001,25/03/2001 10:30,,21.6,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,25/03/2001 10:30,,0.0171,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,25/03/2001 10:30,,2,,,16307,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,25/03/2001 10:30,,1.68,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,25/03/2001 10:30,,0.56,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,25/03/2001 10:30,,0.0002,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,25/03/2001 10:30,,0.0002,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,30/05/2001 11:30,,2.2,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,30/05/2001 11:30,,0.078,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0001,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0032,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.05,,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.0001,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.97,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/05/2001 11:30,,0.93,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.9,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,30/05/2001 11:30,,5.7,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,30/05/2001 11:30,,0.42,,,17208,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,30/05/2001 11:30,,0.15,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,30/05/2001 11:30,<,0.0002,,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0001,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,30/05/2001 11:30,,48,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,30/05/2001 11:30,,0.0012,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.01,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NF02XA0001,30/05/2001 11:30,,0.218,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.0002,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0001,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.28,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/05/2001 11:30,,0.26,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0041,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.005,,,100249,UG/L,MERCURY TOTAL,MERCURE TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0002,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.0002,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.167,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,30/05/2001 11:30,,6.2,,,10301,PH,PH,PH,P
NF02XA0001,30/05/2001 11:30,,0.0071,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.19,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.25,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,30/05/2001 11:30,<,0.0001,,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,30/05/2001 11:30,,3.21,,,14109,MG/L,SIO2,SIO2,P
NF02XA0001,30/05/2001 11:30,,0.26,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,0.46,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,30/05/2001 11:30,,9,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,30/05/2001 11:30,,0.0073,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,,1.6,,,16307,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,30/05/2001 11:30,,0.61,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,30/05/2001 11:30,,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,30/05/2001 11:30,,0.0003,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,30/05/2001 11:30,<,0.0002,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,30/09/2001 9:30,,8.6,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,30/09/2001 9:30,,0.067,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.0001,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0043,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.05,,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0002,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,1.76,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/09/2001 9:30,,1.84,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,1.5,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,30/09/2001 9:30,,4.5,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,30/09/2001 9:30,,0.41,,,17208,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,30/09/2001 9:30,,0.31,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,30/09/2001 9:30,,0.0007,,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.0001,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,30/09/2001 9:30,,42.1,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,30/09/2001 9:30,,0.0002,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.01,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NF02XA0001,30/09/2001 9:30,,0.489,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.0002,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.0001,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.53,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,30/09/2001 9:30,,0.52,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0059,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.005,,,100249,UG/L,MERCURY TOTAL,MERCURE TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0004,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,30/09/2001 9:30,<,0.0002,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.153,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,30/09/2001 9:30,,7.18,,,10301,PH,PH,PH,P
NF02XA0001,30/09/2001 9:30,,0.0064,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.26,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.42,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,30/09/2001 9:30,<,0.0001,,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0003,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,30/09/2001 9:30,,4.78,,,14109,MG/L,SIO2,SIO2,P
NF02XA0001,30/09/2001 9:30,,0.62,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.8,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,30/09/2001 9:30,,20.6,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,30/09/2001 9:30,,0.0131,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,2,,,16307,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,30/09/2001 9:30,,0.96,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,30/09/2001 9:30,,0.63,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,30/09/2001 9:30,,0.0005,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,30/09/2001 9:30,,0.0013,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,13/06/2002 11:00,,1.9,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,13/06/2002 11:00,,0.102,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,<,0.0001,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0033,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,13/06/2002 11:00,<,0.05,,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,<,0.0001,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.89,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,13/06/2002 11:00,,0.97,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.6,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,13/06/2002 11:00,,6.6,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,13/06/2002 11:00,,0.46,,,17208,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,13/06/2002 11:00,,0.22,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,13/06/2002 11:00,<,0.0002,,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0001,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,13/06/2002 11:00,,54,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,13/06/2002 11:00,,0.0005,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.01,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NF02XA0001,13/06/2002 11:00,,0.317,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0002,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0001,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.27,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,13/06/2002 11:00,,0.27,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0077,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,13/06/2002 11:00,<,0.0001,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0002,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.17,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,13/06/2002 11:00,,6.21,,,10301,PH,PH,PH,P
NF02XA0001,13/06/2002 11:00,,0.0058,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.15,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.18,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,13/06/2002 11:00,<,0.0001,,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.36,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.39,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,13/06/2002 11:00,,9.6,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,13/06/2002 11:00,,0.0069,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,2.1,,,16307,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,13/06/2002 11:00,,0.61,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,13/06/2002 11:00,,0.69,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,13/06/2002 11:00,,0.0004,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,13/06/2002 11:00,,0.0005,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,29/09/2002 12:00,,3.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,29/09/2002 12:00,,0.248,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,<,0.0001,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0057,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,29/09/2002 12:00,<,0.05,,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0001,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,1.44,,,20108,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NF02XA0001,29/09/2002 12:00,,1.69,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.9,,,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,P
NF02XA0001,29/09/2002 12:00,,6.2,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NF02XA0001,29/09/2002 12:00,,0.69,,,17208,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,29/09/2002 12:00,,0.28,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,29/09/2002 12:00,,0.0007,,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0001,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,29/09/2002 12:00,,56,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,29/09/2002 12:00,,0.0012,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NF02XA0001,29/09/2002 12:00,<,0.01,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NF02XA0001,29/09/2002 12:00,,0.837,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0004,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0004,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.42,,,12106,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NF02XA0001,29/09/2002 12:00,,0.48,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0095,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,29/09/2002 12:00,<,0.0001,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0003,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.237,,,77,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,29/09/2002 12:00,,6.59,,,10301,PH,PH,PH,P
NF02XA0001,29/09/2002 12:00,,0.0172,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.25,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.31,,,101946,MG/L,"POTASSIUM, UNFILTERED","POTASSIUM, NON-FILTRÉ",P
NF02XA0001,29/09/2002 12:00,<,0.0001,,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,<,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.62,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.76,,,101947,MG/L,"SODIUM, UNFILTERED","SODIUM, NON-FILTRÉ",P
NF02XA0001,29/09/2002 12:00,,15.1,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,29/09/2002 12:00,,0.0115,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,2.8,,,16307,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,29/09/2002 12:00,,0.81,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,29/09/2002 12:00,,5.17,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,29/09/2002 12:00,,0.0012,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,29/09/2002 12:00,,0.0022,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,25/03/2003 9:15,,7.61,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,25/03/2003 9:15,,9.1,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,25/03/2003 9:15,,44.2,,,110688,UG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NF02XA0001,25/03/2003 9:15,,0.1,,,110689,UG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NF02XA0001,25/03/2003 9:15,<,0.5,,,110690,UG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NF02XA0001,25/03/2003 9:15,,5.1,,,110691,UG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
