SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL05DA0001,28/08/2013 11:00,,0.375,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05DA0001,28/08/2013 11:00,,0.6,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05DA0001,28/08/2013 11:00,,1.5,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05DA0001,30/10/2013 11:30,,98,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL05DA0001,30/10/2013 11:30,,2.7,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,18,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.005,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.011,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.013,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.03,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.04,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05DA0001,30/10/2013 11:30,,26.3,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,28.4,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.002,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05DA0001,30/10/2013 11:30,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05DA0001,30/10/2013 11:30,,3.6,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,4,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.002,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.001,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,35.4,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL05DA0001,30/10/2013 11:30,,0.222,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.081,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05DA0001,30/10/2013 11:30,,0.26,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.08,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.1,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.01,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.026,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05DA0001,30/10/2013 11:30,,250,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05DA0001,30/10/2013 11:30,,0.14,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.11,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.084,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.06,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.004,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05DA0001,30/10/2013 11:30,,0.008,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05DA0001,30/10/2013 11:30,,1.5,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05DA0001,30/10/2013 11:30,,30.9,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.002,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.022,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05DA0001,30/10/2013 11:30,<,0.005,0.005,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.031,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05DA0001,30/10/2013 11:30,,1.4,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,1.54,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,13,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL05DA0001,30/10/2013 11:30,,0.4,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,1.65,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.263,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.244,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.07,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.11,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05DA0001,30/10/2013 11:30,<,0.01,0.01,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05DA0001,30/10/2013 11:30,,0.1,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05DA0001,30/10/2013 11:30,,8.25,,,10301,PH,PH,PH,P
AL05DA0001,30/10/2013 11:30,,8.45,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05DA0001,30/10/2013 11:30,<,0.002,0.002,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05DA0001,30/10/2013 11:30,<,0.002,0.002,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.34,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL05DA0001,30/10/2013 11:30,,1.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05DA0001,30/10/2013 11:30,,2.2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL05DA0001,30/10/2013 11:30,,0.104,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.131,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.08,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.08,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,<,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL05DA0001,30/10/2013 11:30,<,0.001,0.001,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.92,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL05DA0001,30/10/2013 11:30,,270,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL05DA0001,30/10/2013 11:30,,657,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,726,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,40.4,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL05DA0001,30/10/2013 11:30,<,0.001,0.001,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.002,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,2,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL05DA0001,30/10/2013 11:30,,3.25,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL05DA0001,30/10/2013 11:30,,0.461,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.518,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.019,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.037,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05DA0001,30/10/2013 11:30,,0.3,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05DA0001,30/10/2013 11:30,,0.2,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05DA0001,19/11/2013 13:00,,108,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL05DA0001,19/11/2013 13:00,,2.9,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,27.6,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.027,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.013,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.012,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.03,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.04,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05DA0001,19/11/2013 13:00,,33.1,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,33.5,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05DA0001,19/11/2013 13:00,<,0.001,0.001,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.003,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05DA0001,19/11/2013 13:00,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05DA0001,19/11/2013 13:00,,6.1,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,6.3,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.113,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.135,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,38,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL05DA0001,19/11/2013 13:00,,0.271,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.115,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05DA0001,19/11/2013 13:00,,0.34,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.11,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.11,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.007,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.028,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05DA0001,19/11/2013 13:00,,284,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05DA0001,19/11/2013 13:00,,0.13,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.18,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.102,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05DA0001,19/11/2013 13:00,<,0.01,0.01,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.002,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05DA0001,19/11/2013 13:00,,0.009,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05DA0001,19/11/2013 13:00,,1.5,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05DA0001,19/11/2013 13:00,,46.8,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.001,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.029,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.006,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.05,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05DA0001,19/11/2013 13:00,,1.62,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,1.66,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,14.4,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL05DA0001,19/11/2013 13:00,,0.26,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,1.72,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.237,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.233,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.07,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.12,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05DA0001,19/11/2013 13:00,<,0.01,0.01,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05DA0001,19/11/2013 13:00,,0.124,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05DA0001,19/11/2013 13:00,,8.19,,,10301,PH,PH,PH,P
AL05DA0001,19/11/2013 13:00,,8.12,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05DA0001,19/11/2013 13:00,,0.002,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05DA0001,19/11/2013 13:00,<,0.002,0.002,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.4,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL05DA0001,19/11/2013 13:00,,2.5,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05DA0001,19/11/2013 13:00,,3.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL05DA0001,19/11/2013 13:00,,0.122,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.147,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.1,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.08,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,<,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.001,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL05DA0001,19/11/2013 13:00,,1.06,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL05DA0001,19/11/2013 13:00,,293,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL05DA0001,19/11/2013 13:00,,640,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,660,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,42.2,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.001,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,<,0.001,0.001,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,1.4,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL05DA0001,19/11/2013 13:00,,3.11,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL05DA0001,19/11/2013 13:00,,0.548,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.556,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.029,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.049,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL05DA0001,19/11/2013 13:00,,0.5,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL05DA0001,19/11/2013 13:00,,0.3,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL05DA0001,17/12/2013 11:30,,107,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL05DA0001,17/12/2013 11:30,,2.5,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL05DA0001,17/12/2013 11:30,,18.1,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.007,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.012,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.011,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.03,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.04,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL05DA0001,17/12/2013 11:30,,32.6,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL05DA0001,17/12/2013 11:30,,34.6,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.004,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL05DA0001,17/12/2013 11:30,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL05DA0001,17/12/2013 11:30,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL05DA0001,17/12/2013 11:30,,4.4,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,4.3,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.001,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.002,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL05DA0001,17/12/2013 11:30,,38.9,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL05DA0001,17/12/2013 11:30,,0.245,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.075,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL05DA0001,17/12/2013 11:30,,0.4,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.31,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.12,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.007,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.021,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL05DA0001,17/12/2013 11:30,,286,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL05DA0001,17/12/2013 11:30,,0.09,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.17,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.114,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.07,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.003,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL05DA0001,17/12/2013 11:30,,0.009,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL05DA0001,17/12/2013 11:30,,1.5,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL05DA0001,17/12/2013 11:30,,35.8,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.001,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.024,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL05DA0001,17/12/2013 11:30,<,0.005,0.005,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.028,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL05DA0001,17/12/2013 11:30,,1.5,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL05DA0001,17/12/2013 11:30,,1.62,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL05DA0001,17/12/2013 11:30,,15,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL05DA0001,17/12/2013 11:30,,0.25,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,1.31,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.239,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.338,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL05DA0001,17/12/2013 11:30,,0.08,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.1,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL05DA0001,17/12/2013 11:30,<,0.01,0.01,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL05DA0001,17/12/2013 11:30,,0.122,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL05DA0001,17/12/2013 11:30,,7.97,,,10301,PH,PH,PH,P
AL05DA0001,17/12/2013 11:30,,8.12,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL05DA0001,17/12/2013 11:30,<,0.002,0.002,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL05DA0001,17/12/2013 11:30,<,0.002,0.002,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL05DA0001,17/12/2013 11:30,,0.4,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL05DA0001,17/12/2013 11:30,,1,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL05DA0001,17/12/2013 11:30,,1.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
